HipHop_Musicians;https://en.wikipedia.org/wiki/List_of_hip_hop_musicians
HipHop_Groups;https://en.wikipedia.org/wiki/List_of_hip_hop_groups
Dance_Pop;https://en.wikipedia.org/wiki/List_of_dance-pop_artists
Hard_Rock;https://en.wikipedia.org/wiki/List_of_hard_rock_musicians_(A–M)
Hard_Rock;https://en.wikipedia.org/wiki/List_of_hard_rock_musicians_(N–Z)
Country;https://en.wikipedia.org/wiki/List_of_country_music_performers
Rock_n_Roll;https://en.wikipedia.org/wiki/List_of_rock_and_roll_performers
